_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,does_this_tweet_reportdiscuss_violent_incidents_happened_during_the_protest,does_this_tweet_reportdiscuss_violent_incidents_happened_during_the_protest:confidence,is_this_tweet_related_to_turkish_protests_2013,is_this_tweet_related_to_turkish_protests_2013:confidence,created_at,does_this_tweet_reportdiscuss_violent_incidents_happened_during_the_protest_gold,id,is_this_tweet_related_to_turkish_protests_2013_gold,proccd_text,text,Fatma_violence
1744388510,FALSE,finalized,3,07/09/18 15:13,0,1,0,1,Fri Jun 14 00:34:01 +0000 2013,,3.45338E+17,,rt usrId armenian church of st. george in turkey among europes D most endangered monuments httpAddress,RT @armradio: Armenian Church of St. George in Turkey among Europes 7 most endangered monuments - http://t.co/JtGvtBFCor,0
1744388511,FALSE,finalized,3,07/09/18 15:17,0,1,0,0.6667,Sun Jun 02 13:25:08 +0000 2013,,3.41184E+17,,usrId ppl in turkey looking for dignity . they not ready to make erdogan a dictator for punch of money .,"@Bent_Muhammad ppl in turkey looking for dignity ., they not ready to make Erdogan a dictator for punch of money .",0
1744388512,FALSE,finalized,3,07/09/18 15:12,0,1,1,1,Mon Jun 10 12:52:22 +0000 2013,,3.44075E+17,,turkey s pm calls for an end to protests httpAddress,Turkey's PM calls for an end to protests http://t.co/lRliVAfkng,0
1744388513,FALSE,finalized,3,07/09/18 15:02,0,0.6585,1,0.6829,Mon Jun 03 12:11:59 +0000 2013,,3.41528E+17,,rt usrId massive demonstrations shake turkey httpAddress,RT @CiFWatch: Massive Demonstrations Shake Turkey http://t.co/JpPbhVbk2n,0
1744388514,FALSE,finalized,3,07/09/18 15:04,0,0.7,1,0.7,Sat Jun 01 08:24:28 +0000 2013,,3.40746E+17,,rt usrId people crossing bosphorus on foot to join the protests usrId usrId usrId #occupygezi #direngeziparki httpAddress,RT @KentOdelli: People crossing Bosphorus on foot to join the protests @SvD @dagensnyheter @svtnyheter #occupygezi #direngeziparki http://t,0
1744388515,FALSE,finalized,3,07/09/18 15:04,0,0.7,1,0.7,Tue Jun 04 19:54:52 +0000 2013,,3.42007E+17,,rt usrId usrId most of your guests are protesters but there are millions who do not believe httpAddress gezi s damage on economy is,RT @hakan_goksel: @AJStream Most of your guests are protesters but there are millions who do not believe them. Gezi's damage on economy is ,0
1744388516,FALSE,finalized,3,07/09/18 15:10,0,1,1,0.6667,Sun Jun 02 11:25:18 +0000 2013,,3.41154E+17,,the day the people of turkey rose up amazing pictures !! httpAddress #occupygezi,The day the people of Turkey rose up - Amazing pictures!!! http://goo.gl/EEsWO #occupygezi,0
1744388517,FALSE,finalized,3,07/09/18 15:09,0,0.6897,1,0.6897,Fri May 31 23:08:12 +0000 2013,,3.40606E+17,,a letter to the rest of the world #direngeziparki #geziparki httpAddress,"A Letter to the Rest of the World #direngeziparki #geziparki 
http://t.co/iZLqnIjh08",0
1744388518,FALSE,finalized,3,07/09/18 15:19,0,1,0,1,Sat Jun 15 22:35:28 +0000 2013,,3.46033E+17,,just made my first turkey burger #yum,Just made my first turkey burger #yum,0
1744388519,FALSE,finalized,3,07/09/18 15:15,0,1,0,1,Fri Jun 07 16:10:11 +0000 2013,,3.43037E+17,,rt usrId headlines of turkey s main newspapers identical today not a good httpAddress httpAddress httpAddress usrId,RT @ianbremmer: Headlines of Turkey's main newspapers identical today--not a good sign. https://t.co/5bTOny3C6k (h/t @AshKabir),0
1744388520,FALSE,finalized,3,07/09/18 15:18,0,1,1,1,Wed Jun 05 08:54:58 +0000 2013,,3.42203E+17,,rt usrId the new dictator ! and the fall httpAddress soon everywhere on internet ! #occupygezi #occupyturkey #direngeziparki httpAddress,RT @YourAnonNews: The New Dictator! And the fall of... Soon everywhere on Internet! #occupygezi #occupyturkey #direngeziparki http://t.co/1,0
1744388521,FALSE,finalized,3,07/09/18 15:48,1,1,1,1,Sun Jun 09 18:20:27 +0000 2013,,3.43795E+17,,rt usrId istanbul riots protesters defy asphyxiating gas hell ! tear gas ole httpAddress #occupygezi #turkey,RT @gfek303: [Istanbul Riots] Protesters Defy Asphyxiating Gas Hell! (Tear Gas Ole) https://t.co/FpXnPRY94J #occupygezi #turkey,1
1744388522,FALSE,finalized,3,07/09/18 14:57,0,1,1,1,Tue Jun 04 07:18:22 +0000 2013,,3.41816E+17,,an american in istanbul making sense of the protests in turkey httpAddress via usrId,An American in Istanbul: Making Sense of the Protests in Turkey http://t.co/ay1zRMdHtp via @MuslimMatters,0
1744388523,FALSE,finalized,3,07/09/18 15:19,0,0.6562,0,1,Thu Jun 13 05:36:21 +0000 2013,,3.45052E+17,,rt usrId turkey is boiling but nigerians are queued in front of their embassy in abuja seekg visas for whatever httpAddress don t,RT @GoodNijaProject: Turkey is boiling but Nigerians are queued in front of their Embassy in Abuja seekg visas for whatever reasons. DON'T ,0
1744388524,FALSE,finalized,5,07/09/18 14:53,0,1,0,0.5833,Sat Jun 15 12:16:15 +0000 2013,,3.45877E+17,,#occupygezi #turkey the statement the game is over is httpAddress didn t look like a httpAddress writing history out of a game #akp ?,"#occupygezi #turkey the statement ""The game is over"" is disgusting. Didn't look like a game. Writing history out of a ""game"" #akp?",0
1744388525,FALSE,finalized,3,07/09/18 15:05,1,0.6471,1,1,Wed Jun 05 09:23:05 +0000 2013,,3.4221E+17,,rt usrId oh #capitalism ! #burgerking turned away injured protesters in #turkey but gave free burgers to police #occupygezi httpAddress,RT @pascoesabido: Oh #Capitalism! #BurgerKing turned away injured protesters in #Turkey but gave free Burgers to Police #occupygezi http://,1
1744388526,FALSE,finalized,3,07/09/18 15:14,0,1,0,1,Sat Jun 08 12:04:52 +0000 2013,,3.43338E+17,,usrId i just wana be on top of a bar in turkey thrusting with jd to that song baah,@Katiestapleton_ i just wana be on top of a bar in Turkey thrusting with JD to that song :'( baaaaaaaaaaaaaaaaaaaaaaah,0
1744388527,FALSE,finalized,3,07/09/18 15:04,1,0.6429,1,1,Sun Jun 09 09:45:59 +0000 2013,,3.43665E+17,,pro and anti govt protesters clash in turkey httpAddress,Pro- and anti-govt protesters clash in Turkey http://t.co/HX6eo9MLvq,1
1744388528,FALSE,finalized,3,07/09/18 15:13,0,1,0,1,Sat Jun 15 12:49:51 +0000 2013,,3.45886E+17,,rt usrId usrId usrId next echelon generation growing up with us ! #echelon #turkey httpAddress,RT @Mars30Evolution: @30SECONDSTOMARS @JaredLeto Next Echelon generation growing up with us! #Echelon #Turkey http://t.co/bP5YoPyqlZ,0
1744388529,FALSE,finalized,3,07/09/18 15:08,0,1,0,0.6736,Tue Jun 04 14:31:16 +0000 2013,,3.41925E+17,,ask me if you need support on translate about turkish english for #occupygezi #opturkey #direngezi #everydayimcapuling,Ask me if you need support on translate about Turkish-English for #occupygezi #opTurkey #direngezi #everydayimcapuling,0
1744388530,FALSE,finalized,3,07/09/18 15:23,0,1,1,0.6552,Sat Jun 01 19:25:35 +0000 2013,,3.40912E+17,,rt usrId just did another know your rights training with melissa with about DD people in the httpAddress #occupygezi #occupygezinyc #occupy,RT @SeaNick_: Just did another know your rights training with Melissa with about 500 people in the park. #occupygezi #OccupyGezinyc #occupy,0
1744388531,FALSE,finalized,3,07/09/18 15:16,0,1,1,0.6897,Sat Jun 01 11:50:29 +0000 2013,,3.40797E+17,,the revolution will not be televised ! httpAddress #direngeziparki,the revolution will not be televised! http://t.co/wCaWInoF3f #direngeziparki,0
1744388532,FALSE,finalized,3,07/09/18 15:12,0,1,0,1,Tue Jun 11 20:42:36 +0000 2013,,3.44555E+17,,rt usrId congratulations prime minister erdogan ! you ve wiped out six months of turkish stock market httpAddress,"RT @grossdm: Congratulations, Prime Minister Erdogan! You've wiped out six months of Turkish stock market gains.",0
1744388533,FALSE,finalized,3,07/09/18 15:13,0,1,0,1,Thu Jun 13 15:15:23 +0000 2013,,3.45198E+17,,rt usrId you know you can t compete with turkey a great power with erdoan with a great leader ! 345197747726610432 thu jun DD 15 15 31 00 20DD alispagnola is it turkey beer ? 345197754542346244 thu jun DD 15 15 32 00 20DD turkey dinosaur time #beans #chips #turkey #dinosaurs httpAddress jun DD 15 15 41 00 20DD rt usrId so how often does a cop give you his business card when releasing you from a #turkey lock up 3am ? call me anytime htt,"RT @Twooba: You know you can't compete with Turkey,a great power,with Erdoan,with a great Leader!
345197747726610432,Thu Jun 13 15:15:31 +0000 2013,@alispagnola Is it turkey beer?
345197754542346244,Thu Jun 13 15:15:32 +0000 2013,Turkey dinosaur time #beans #chips #turkey #dinosaurs http://t.co/MiEWOaj3V6
345197791125045248,Thu Jun 13 15:15:41 +0000 2013,""RT @sasapetricic: So, how often does a cop give you his business card when releasing you from a #Turkey lock-up@ 3am? Call me anytime htt",0
1744388534,FALSE,finalized,3,07/09/18 15:18,0,0.6576,1,0.6652,Sun Jun 16 08:38:30 +0000 2013,,3.46185E+17,,police to consider protesters in istanbuls taksim square terror organization members minister httpAddress via usrId,Police to consider protesters in Istanbuls Taksim Square terror organization members: Minister - http://t.co/XAMzpZKKRe (via @HDNER),0
1744388535,FALSE,finalized,3,07/09/18 15:09,1,0.6562,1,1,Sun Jun 02 18:07:05 +0000 2013,,3.41255E+17,,rt usrId amnesty s call to stop violence against protesters in httpAddress httpAddress usrId #direngeziparki #occupy,RT @earlymodernjohn: Amnesty's call to stop violence against protesters in Turkey. http://t.co/QJejNp1GvE @aforgotu #direngeziparki #occupy,1
1744388536,FALSE,finalized,5,07/09/18 14:53,0,0.7917,1,0.625,Wed Jun 05 19:24:49 +0000 2013,,3.42361E+17,,rt usrId don t mess with the people s httpAddress don t mess with the people s httpAddress #occupygezi httpAddress,RT @OccupyWallStNYC Don't mess with the people's trees. Don't mess with the people's movement's. #OccupyGezi http://t.co/KBt3ZnJtzW,0
1744388537,FALSE,finalized,3,07/09/18 15:09,0,1,0,1,Sun Jun 16 11:15:06 +0000 2013,,3.46224E+17,,erdogan seems to have staged an expensive experiential marketing campaign to make himself seem much more popular than he really is turkey,Erdogan seems to have staged an expensive experiential marketing campaign to make himself seem much more popular than he really is Turkey,0
1744388538,FALSE,finalized,3,07/09/18 15:18,0,1,0,0.6667,Mon Jun 03 09:55:00 +0000 2013,,3.41493E+17,,for the many beautiful women who didn t get a night text #occupygezi httpAddress,For the many beautiful women who didn't get a night text #occupygezi http://t.co/KyYVYE84lL,0
1744388539,FALSE,finalized,3,07/09/18 15:20,0,0.6875,1,0.6562,Sat Jun 15 18:27:13 +0000 2013,,3.45971E+17,,another photo from usrId police advancing towards protesters on one water canoning on the other clearing taksim httpAddress,"Another photo from @Beltrew: Police advancing towards protesters on one, water canoning on the other- clearing Taksim http://t.co/CooxuK5mJJ",1
1744388540,FALSE,finalized,3,07/09/18 15:07,0,1,0,1,Wed Jun 19 07:01:32 +0000 2013,,3.47248E+17,,rt usrId between may31 june14 in turkey httpAddress,RT @dilanbozyel: Between May31-June14 in Turkey: http://t.co/ssFv7dkfHI,0
1744388541,FALSE,finalized,3,07/09/18 15:31,0,1,0,1,Sun Jun 16 00:55:50 +0000 2013,,3.46069E+17,,me do you have any sandwich bags for this cheese ? erica i would actually put that inside of an old httpAddress #erica,"Me: ""Do you have any sandwich bags for this cheese?""
Erica: ""I would actually put that inside of an old turkey.""
#drunky #Erica",0
1744388542,FALSE,finalized,3,07/09/18 15:00,0,1,0,1,Mon Jun 03 15:18:38 +0000 2013,,3.41575E+17,,turkey s pm social media is worst menace to httpAddress,"Turkey's PM: social media is 'worst menace to society'
http://t.co/jCLseIA13b",0
1744388543,FALSE,finalized,3,07/09/18 15:19,0,1,0,1,Mon Jun 10 07:53:35 +0000 2013,,3.43999E+17,,a turkey is a funny bird whos head goes wobble wobble he says just one funny word gobble gobble gobble !!,A turkey is a funny bird whos head goes wobble wobble he says just one funny word GOBBLE GOBBLE GOBBLE!!!,0
1744388544,FALSE,finalized,3,07/09/18 15:17,0,1,0,0.6667,Sun Jun 16 14:04:35 +0000 2013,,3.46267E+17,,riot police pour into istanbul bbc news bbc newsriot police pour into istanbulbbc newsriot police from the .. httpAddress,Riot police pour into Istanbul - BBC News: BBC NewsRiot police pour into IstanbulBBC NewsRiot police from the ... http://t.co/nNcNr8RVMJ,0
1744388545,FALSE,finalized,3,07/09/18 14:59,0,0.7059,1,1,Mon Jun 03 22:19:47 +0000 2013,,3.41681E+17,,rt usrId #taksim sq 1hr httpAddress i took this photo on the top of a building occupy by demonstrators #occupygezi #occupyistanbul httpAddress,RT @EnricoGiaco: #taksim sq 1hr ago. I took this photo on the top of a building occupy by demonstrators #occupygezi #occupyistanbul http://,0
1744388546,FALSE,finalized,3,07/09/18 15:12,0,1,0,0.6667,Sun Jun 02 10:11:57 +0000 2013,,3.41135E+17,,off to turkey for the week !,Off to Turkey for the week!,0
1744388547,FALSE,finalized,3,07/09/18 15:09,0,0.6552,0,1,Tue Jun 04 14:14:04 +0000 2013,,3.41921E+17,,rt usrId tayyip is what turkey httpAddress strong hand ! true modern leader ! leader who will not fall under the influence of foreign power,RT @AdelZekovic: Tayyip is what Turkey need. Strong hand! True modern Leader! Leader who will not fall under the influence of foreign power,0
1744388548,FALSE,finalized,3,07/09/18 15:20,0,1,0,1,Sun Jun 23 15:37:41 +0000 2013,,3.48827E+17,,mum i don t want you coming home from turkey with some man who is in need of a green card what does she take me for,Mum: I don't want you coming home from turkey with some man who is in need of a green card what does she take me for,0
1744388549,FALSE,finalized,3,07/09/18 15:20,0,1,0,1,Sat Jun 08 21:10:37 +0000 2013,,3.43475E+17,,rt usrId oh delta im disappointed in httpAddress no personal tv s no power in economy httpAddress going 2b a very long 10hr flight to ista,"RT @archerwatson: Oh Delta, Im disappointed in you. No personal TV's, no power in Economy Comfort. Going 2B a very long 10hr flight to Ista",0
1744388550,FALSE,finalized,3,07/09/18 15:06,1,1,1,1,Sat Jun 01 23:21:55 +0000 2013,,3.40972E+17,,rt usrId chaos in turkey as police use tear gas and water cannons on 10 00 protesters httpAddress #occupygezi httpAddress,"RT @nypost: Chaos in Turkey as police use tear gas and water cannons on 10,000 protesters http://t.co/HyjoC20bcb #occupygezi http://t.co/Tt",1
1744388551,FALSE,finalized,3,07/09/18 15:22,0,1,1,0.6471,Sat Jun 01 11:50:15 +0000 2013,,3.40797E+17,,usrId woow amazing viva #direngeziparki #taksim #occupygezi,@ahmedalrebh WOOOOOOOOW AMAZING VIVA #DIRENGEZIPARKI #TAKSIM #OCCUPYGEZI,0
1744388552,FALSE,finalized,3,07/09/18 15:03,1,0.6667,1,1,Fri May 31 23:20:55 +0000 2013,,3.40609E+17,,rt usrId riots barricades street battles as police fight protesters in turkey photos video httpAddress #direngeziparki #,"RT @RT_com: Riots, barricades, street battles as police fight protesters in Turkey (PHOTOS, VIDEO) http://t.co/YgYDAOE75M #direngeziparki #",1
1744388553,FALSE,finalized,3,07/09/18 15:08,0,1,0,1,Thu Jun 06 10:55:46 +0000 2013,,3.42596E+17,,rt usrId french erasmus student lorraine klein was held in custody D 36hrs now transferred to foreigners office deportation httpAddress #,"RT @myriamonde: french erasmus student lorraine klein was held in custody 4 36hrs, now transferred to foreigners office deportation unit. #",0
1744388554,FALSE,finalized,3,07/09/18 14:57,1,1,1,1,Mon Jun 24 11:04:30 +0000 2013,,3.49121E+17,,rt usrId video shows #turkish police badly beating #gezi protesters for minutes in #antalya httpAddress,RT @HDNER: Video shows #Turkish police badly beating #Gezi protesters for minutes in #Antalya http://t.co/NOB9fWt1yB,1
1744388555,FALSE,finalized,3,07/09/18 15:23,0,1,0,1,Mon Jun 24 21:15:10 +0000 2013,,3.49275E+17,,rt usrId #bumpshowmeetbieber istanbul turkey thirteen,RT @Hacerauhl_JB: #BumpShowMeetBieber ISTANBUL TURKEY thirteen,0
1744388556,FALSE,finalized,3,07/09/18 15:04,1,1,1,0.7055,Tue Jun 11 17:50:32 +0000 2013,,3.44512E+17,,rt usrId turkish police fire teargas driving thousands from taksim square httpAddress,"RT @Reuters: Turkish police fire teargas, driving thousands from Taksim Square http://t.co/16A2e1eSki",1
1744388557,FALSE,finalized,3,07/09/18 15:12,0,1,0,1,Wed Jun 05 10:26:03 +0000 2013,,3.42226E+17,,rt usrId wtf rr0meo i waz eeating sum istanbul channay wid my luovely usrId httpAddress,"RT @Fatimmaaw: WTF ""@RRR0meo :
i waz eeating sum istanbul channay wid my luovely @taylorswift13 http://t.co/qkVuKU57wH""",0
1744388558,FALSE,finalized,3,07/09/18 15:13,1,1,0,0.6562,Sun Jun 02 01:11:46 +0000 2013,,3.40999E+17,,rt usrId photos showing #turkey riot police using water cannons tear gas against protesters httpAddress,RT @KenRoth: Photos showing #Turkey riot police using water cannons tear gas against protesters: http://t.co/SYDCyesDhl,1
1744388559,FALSE,finalized,3,07/09/18 15:07,0,1,0,0.6512,Tue Jun 04 11:26:09 +0000 2013,,3.41879E+17,,rt usrId via usrId amazing images of resistance from #turkey httpAddress #turkeyspring,RT @Basta: via @3arabawy amazing images of resistance from #Turkey http://t.co/9sbm4tjQF3 #TurkeySpring,0
1744388560,FALSE,finalized,3,07/09/18 15:18,1,0.6667,1,1,Thu Jun 13 17:38:01 +0000 2013,,3.45234E+17,,rt usrId now in santiago de #chile the same repression suffered in #istanbul httpAddress #chileanrevolution #occupygez,RT @cpulgarpinaud: NOW in Santiago de #Chile the same repression suffered in #Istanbul http://t.co/j15miNInzF #ChileanRevolution #OccupyGez,0
1744388561,FALSE,finalized,3,07/09/18 15:22,0,1,1,0.6736,Sat Jun 01 03:19:44 +0000 2013,,3.40669E+17,,rt usrId june D we reclaim zuccotti park solidarity with #istanbul #geziparki httpAddress reoccupy ! #sleepcellconvergence,RT @StrikeDebt: June 1 we reclaim Zuccotti Park solidarity with #Istanbul #GeziParki http://t.co/qOIqqC0ZEf REOCCUPY! #SleepCellConvergence,0
1744388562,FALSE,finalized,3,07/09/18 15:20,0,1,1,1,Sun Jun 16 19:03:23 +0000 2013,,3.46342E+17,,rt usrId ok i was just told that akp youth movement is heading towards #taksim w knives bats etc #occupygezi #gezi #direngezi,"RT @Tim_Eastman: Ok I was just told that AKP youth movement is heading towards #taksim w knives, bats, etc #occupygezi #gezi #direngezi",0
1744388563,FALSE,finalized,3,07/09/18 15:16,0,0.6552,1,0.6552,Sat Jun 15 21:54:04 +0000 2013,,3.46023E+17,,rt usrId reports of police jammer blocking the communication of the protesters in httpAddress turkish police try to hide from the inte,RT @EgeBerKorkut: Reports of police jammer blocking the communication of the protesters in Turkey. Turkish police try to hide from the inte,0
1744388564,FALSE,finalized,3,07/09/18 15:06,1,1,1,1,Sun Jun 16 09:37:53 +0000 2013,,3.462E+17,,rt usrId at the occupation of #ert there are live updates regarding the violence at #occupygezi solidarity from httpAddress,RT @thesspirit: At the occupation of #ERT there are live updates regarding the violence at #occupygezi Solidarity from Greece.,0
1744388565,FALSE,finalized,3,07/09/18 15:20,0,1,0,0.65,Sun Jun 02 17:26:01 +0000 2013,,3.41244E+17,,usrId turkey needs your support here is a chronological flow of what has been happening here httpAddress,@camanpour turkey needs your support here is a chronological flow of what has been happening here http://t.co/zvbyaEbd8e.,0
1744388566,FALSE,finalized,3,07/09/18 15:23,0,1,1,0.6667,Sun Jun 02 18:28:47 +0000 2013,,3.4126E+17,,rt usrId taksim dosnt need politicians says this banner we dont need akp to protect religion chp to protect atatrk bdp to pr,"RT @bramvermeul: Taksim dosnt need politicians, says this banner: ,,We dont need AKP to protect religion, CHP to protect Atatrk, BDP to pr",0
1744388567,FALSE,finalized,3,07/09/18 15:22,0,1,0,0.6667,Sat Jun 15 15:32:36 +0000 2013,,3.45927E+17,,rt usrId istanbul bridge gets big cheers from the crowd in httpAddress,RT @BenjaminHarvey: Istanbul bridge gets big cheers from the crowd in Ankara.,0
1744388568,FALSE,finalized,3,07/09/18 15:31,0,1,1,1,Sat Jun 01 02:56:24 +0000 2013,,3.40663E+17,,rt usrId more video from #occupygezi night street marches in turkey httpAddress,RT @YourAnonNews: More video from #occupygezi night street marches in Turkey: http://t.co/EVktBoOEZQ,0
1744388569,FALSE,finalized,3,07/09/18 15:20,0,1,1,1,Sun Jun 02 18:23:01 +0000 2013,,3.41259E+17,,rt usrId my neighbourhood just kicked off httpAddress protest httpAddress pots pans a banging lights going on httpAddress amazing ! #occupygezi #oc,RT @Jim_Colella: My neighbourhood just kicked off w/ protest fever. Pots pans a-banging lights going on off. Amazing! #occupygezi #oc,0
1744388570,FALSE,finalized,3,07/09/18 15:08,0,1,0,1,Sat Jun 08 00:44:21 +0000 2013,,3.43167E+17,,usrId it s amazing it s still going strong and all over turkey people are multiplying and refusing to back down !,@dcollett86 it's amazing it's still going strong and all over turkey people are multiplying and refusing to back down!,0
1744388571,FALSE,finalized,3,07/09/18 15:07,0,1,0,0.6562,Mon Jun 03 11:40:44 +0000 2013,,3.4152E+17,,is usrId the only person tweeting about turkey ?? nothing in canada nor from uk httpAddress #shoppingmall #police #crackdown,"Is @rustyrockets the only person tweeting about Turkey??? Nothing in Canada, nor from UK journos. #shoppingmall #police #crackdown",0
1744388572,FALSE,finalized,3,07/09/18 15:22,1,1,1,1,Mon Jun 03 19:29:08 +0000 2013,,3.41638E+17,,rt usrId #turkish police beating the living daylights out of a helpless person #occupygezi httpAddress,RT @Brown_Moses: #Turkish police beating the living daylights out of a helpless person #occupygezi https://t.co/7h12jeaFAg!,1
1744388573,FALSE,finalized,3,07/09/18 15:16,0,1,0,1,Fri Jun 14 12:55:35 +0000 2013,,3.45525E+17,,rt usrId turkish pm erdogan said turkey is a sun and they can not darken it with mud,"RT @anadoluagency: Turkish PM Erdogan said, ""Turkey is a sun and they can not darken it with mud""",0
1744388574,FALSE,finalized,3,07/09/18 15:15,0,1,0,0.6667,Tue Jun 11 11:39:43 +0000 2013,,3.44419E+17,,our next twitter chat will be on the business of sports httpAddress #occupygezi #direngeziparki #occupyturkey #direngeziseninleyiz,Our next Twitter chat will be on the business of sports w/ #occupygezi #direngeziparki #occupyturkey #DirenGeziSeninleyiz,0
1744388575,FALSE,finalized,3,07/09/18 15:17,1,1,1,0.6747,Tue Jun 11 08:12:00 +0000 2013,,3.44366E+17,,newswire turkish riot police clash with protesters in taksim square reuters httpAddress,Newswire: Turkish riot police clash with protesters in Taksim Square (Reuters) - http://t.co/tdr4NRJVVO,1
1744388576,FALSE,finalized,3,07/09/18 15:18,0,1,0,1,Tue Jun 11 12:36:43 +0000 2013,,3.44433E+17,,rt usrId turkey is crazy right httpAddress we ready,RT @justinbieber: Turkey is crazy right now. We ready,0
1744388577,FALSE,finalized,3,07/09/18 15:13,1,1,1,1,Sat Jun 15 18:06:02 +0000 2013,,3.45965E+17,,rt usrId police attacking now at taksim square #occupygezi,RT @arzugeybulla: Police attacking now at Taksim square #occupygezi,1
1744388578,FALSE,finalized,3,07/09/18 15:20,0,1,1,0.6552,Sat Jun 01 20:47:41 +0000 2013,,3.40933E+17,,rt usrId turkish police withdraw from istanbul square httpAddress,RT @FRANCE24: Turkish police withdraw from Istanbul square http://t.co/C4n7YF0Dzs,0
1744388579,FALSE,finalized,3,07/09/18 15:18,0,1,1,1,Sat Jun 01 13:38:11 +0000 2013,,3.40825E+17,,rt usrId soon erdogan will blame mossad too influxtr erdogan blames foreign press also for exaggerating the situation in taksim,RT @BarakRavid: soon Erdogan will blame Mossad too@influxTR: Erdogan blames foreign press also for exaggerating the situation in Taksim,0
1744388580,FALSE,finalized,3,07/09/18 15:18,0,0.6667,1,0.6667,Mon Jun 17 20:14:49 +0000 2013,,3.46723E+17,,rt usrId 15mbcn int the red water cannons from #turkey today in #eskisehir #direneskisehir httpAddress,"RT @anubidal: ""@15MBcn_int: The ""red water"" cannons from #Turkey today in #Eskisehir #direnEskisehir http://t.co/scs74GplId""",0
1744388581,FALSE,finalized,3,07/09/18 15:09,1,0.6897,1,1,Tue Jun 11 11:15:03 +0000 2013,,3.44412E+17,,stream is back up from gezi httpAddress people are regrouping after the last police attack,stream is back up from Gezi: http://t.co/Z18fhVp7aP people are regrouping after the last police attack,1
1744388582,FALSE,finalized,3,07/09/18 15:22,0,1,0,0.6538,Fri Jun 21 19:28:06 +0000 2013,,3.4816E+17,,reuters germany turkey summon envoys in row over protests eu httpAddress,"Reuters: Germany, Turkey summon envoys in row over protests, EU http://t.co/HslVJ6znzq",0
1744388583,FALSE,finalized,3,07/09/18 15:12,0,1,0,0.6667,Wed Jun 05 12:12:55 +0000 2013,,3.42253E+17,,#lkemiseviyorumnk what happens in turkey ? httpAddress,#lkemiSeviyorumnk What happens in Turkey?: http://t.co/6XYDeX3iun,0
1744388584,FALSE,finalized,3,07/09/18 15:03,0,1,0,1,Thu Jun 13 20:47:27 +0000 2013,,3.45281E+17,,here is some good turkey hunting from our friends reality driven pursuits their intro is pretty httpAddress httpAddress,Here is some good turkey hunting from our friends Reality Driven Pursuits Their intro is pretty stellar. http://t.co/RrB2AeBHLN,0
1744388585,FALSE,finalized,3,07/09/18 15:04,0,0.7,0,0.65,Fri Jun 14 05:57:28 +0000 2013,,3.4542E+17,,rt usrId tv channels in turkey punished for showing footage of protests httpAddress,RT @HuffingtonPost: TV channels in Turkey punished for showing footage of protests http://t.co/E1ql38Lo6x,0
1744388586,FALSE,finalized,3,07/09/18 15:22,0,0.7059,1,0.6471,Sat Jun 01 01:33:02 +0000 2013,,3.40642E+17,,protests show turks can t tolerate erdogan anymore atlantic mobile httpAddress #turkishspring #turkey,Protests Show Turks Can't Tolerate Erdogan Anymore - Atlantic Mobile http://t.co/R42NQa3f5w #turkishspring #Turkey,0
1744388587,FALSE,finalized,3,07/09/18 15:20,0,1,0,1,Wed Jun 19 13:34:00 +0000 2013,,3.47347E+17,,usrId u can come here in bodrum turkey httpAddress,@Caradelevingne u can come here in Bodrum(Turkey) http://t.co/AGw7ORPHVa,0
1744388588,FALSE,finalized,3,07/09/18 15:25,0,1,0,1,Mon Jun 10 02:33:20 +0000 2013,,3.43919E+17,,this seems like a boneface live action httpAddress,This seems like a boneface live action: http://t.co/51ZYRR3jOU,0
1744388589,FALSE,finalized,3,07/09/18 15:15,0,0.6857,0,0.6571,Mon Jun 17 14:44:41 +0000 2013,,3.4664E+17,,turkey threatens doctors and first responders violates medical neutrality httpAddress,"Turkey Threatens Doctors and First Responders, Violates Medical Neutrality http://t.co/olbCHkpmXb",0
1744388590,FALSE,finalized,3,07/09/18 15:03,0,1,0,1,Fri Jun 14 19:16:26 +0000 2013,,3.45621E+17,,best turkey burger ever and they found my sunglasses !! love ! httpAddress,Best turkey burger EVER and they found my sunglasses!!!!! Love! http://t.co/AXgmCE9snv,0
1744388591,FALSE,finalized,3,07/09/18 15:23,0,0.6552,1,1,Tue Jun 11 05:44:44 +0000 2013,,3.44329E+17,,haberturk s orwellian headline as they live broadcast police gassing taksim square gezi ye mudahale yok no intervention on gezi,"Haberturk's Orwellian headline as they live-broadcast police gassing Taksim Square: ""GEZI'YE MUDAHALE YOK"" (no intervention on Gezi)",0
1744388592,FALSE,finalized,3,07/09/18 15:21,1,0.6226,1,0.6226,Mon Jun 24 17:46:40 +0000 2013,,3.49222E+17,,today in #turkey 2 pm calls police heroic amp ,"Today in #Turkey: 2) PM calls police ""heroic &amp; BBC Journalist smeared as ""spy"" by Ankara gov; video shows Antalya police beating 3 young ppl",0
1744388593,FALSE,finalized,3,07/09/18 15:15,0,1,0,1,Thu Jun 06 09:59:44 +0000 2013,,3.42582E+17,,rt usrId from what i gather from friends in sarajevo society is httpAddress everyone wants turkish stability httpAddress turkey loved su,"RT @riadaaa: From what I gather from friends in Sarajevo, society is confused. Everyone wants Turkish stability preserved. Turkey loved, su",0
